,t,label,d,f
9449,t9448,n9449,2,0.9604988028917624
9450,t9449,n9450,2,0.7064065205584632
9451,t9450,n9451,2,0.9471881186922491
9452,t9451,n9452,2,0.9249882386375263
9453,t9452,n9453,2,0.11360622023598355
9454,t9453,n9454,2,0.4255862518178233
9455,t9454,n9455,2,0.11278779960330199
9456,t9455,n9456,2,0.5304745373983004
9457,t9456,n9457,3,0.41743815527405137
9458,t9457,n9458,2,0.5052924935579901
9459,t9458,n9459,2,0.026881026019316967
9460,t9459,n9460,2,0.2860548450536554
9461,t9460,n9461,2,0.16836258830863138
9462,t9461,n9462,2,0.9097973846389255
9463,t9462,n9463,3,0.36876618761579094
9464,t9463,n9464,2,0.9502540885644553
9465,t9464,n9465,2,0.056004592386147856
9466,t9465,n9466,2,0.38029442894562204
9467,t9466,n9467,2,0.2562887208367721
9468,t9467,n9468,2,0.1291000941264343
9469,t9468,n9469,2,0.9542162596707484
9470,t9469,n9470,2,0.003519688289877254
9471,t9470,n9471,2,0.558498561064389
9472,t9471,n9472,2,0.8979533012466017
9473,t9472,n9473,2,0.8804658943272526
9474,t9473,n9474,2,0.8781748578502055
9475,t9474,n9475,2,0.8942895115165566
9476,t9475,n9476,2,0.1991266667570486
9477,t9476,n9477,2,0.9149039181089174
9478,t9477,n9478,2,0.6191485138290026
9479,t9478,n9479,2,0.04866347210513611
9480,t9479,n9480,2,0.5186417008002335
9481,t9480,n9481,2,0.7976352238538116
9482,t9481,n9482,2,0.7504584576262723
9483,t9482,n9483,2,0.2972188729254377
9484,t9483,n9484,2,0.44556160590538363
9485,t9484,n9485,2,0.6808845694093489
9486,t9485,n9486,2,0.22405416803691636
9487,t9486,n9487,2,0.9037050338987598
9488,t9487,n9488,2,0.13469147223317057
9489,t9488,n9489,2,0.23444721195738694
9490,t9489,n9490,2,0.9272489325734382
9491,t9490,n9491,2,0.4262437518461142
9492,t9491,n9492,2,0.14107024750097918
9493,t9492,n9493,2,0.2515518151500489
9494,t9493,n9494,2,0.6575870994824589
9495,t9494,n9495,2,0.15576565860784408
9496,t9495,n9496,2,0.9803267521745106
9497,t9496,n9497,2,0.5221558351191201
9498,t9497,n9498,2,0.8931535806661083
9499,t9498,n9499,2,0.9052577163182899
9500,t9499,n9500,2,0.7710915638182435
9501,t9500,n9501,2,0.693226685839071
9502,t9501,n9502,2,0.523469861685311
9503,t9502,n9503,2,0.47183066802834617
9504,t9503,n9504,2,0.8922952171873612
9505,t9504,n9505,2,0.5478371809186633
9506,t9505,n9506,2,0.5158801114514685
9507,t9506,n9507,2,0.8718250655206744
9508,t9507,n9508,2,0.726064409367337
9509,t9508,n9509,2,0.15690825152347032
9510,t9509,n9510,2,0.44905298250853876
9511,t9510,n9511,2,0.4063862020910778
9512,t9511,n9512,2,0.07839000954890563
9513,t9512,n9513,2,0.4203310014002155
9514,t9513,n9514,2,0.36115718837660415
9515,t9514,n9515,2,0.37453647315563643
9516,t9515,n9516,2,0.817839964703214
9517,t9516,n9517,2,0.34733322230011776
9518,t9517,n9518,2,0.8722452270792554
9519,t9518,n9519,2,0.5719941297471984
9520,t9519,n9520,2,0.2406571629365848
9521,t9520,n9521,2,0.29961264609039406
9522,t9521,n9522,2,0.6474770901359369
9523,t9522,n9523,2,0.3534947636458948
9524,t9523,n9524,2,0.32905607550853555
9525,t9524,n9525,2,0.5695218053631994
9526,t9525,n9526,2,0.7872179431760593
9527,t9526,n9527,2,0.032532491927764084
9528,t9527,n9528,2,0.32351633953517045
9529,t9528,n9529,2,0.4382343742754339
9530,t9529,n9530,2,0.3163924377137525
9531,t9530,n9531,2,0.2309648319247366
9532,t9531,n9532,2,0.26537193840127604
9533,t9532,n9533,2,0.7447491125012805
9534,t9533,n9534,2,0.4125186243699054
9535,t9534,n9535,2,0.20035688237129468
9536,t9535,n9536,2,0.06420359557374833
9537,t9536,n9537,2,0.9825650438840396
9538,t9537,n9538,2,0.4319868951901069
9539,t9538,n9539,2,0.11664099056615429
9540,t9539,n9540,2,0.09121140709750808
9541,t9540,n9541,2,0.33916648811933825
9542,t9541,n9542,2,0.5078969852731215
9543,t9542,n9543,2,0.6200178996643296
9544,t9543,n9544,2,0.32032527983867065
9545,t9544,n9545,2,0.05800517842001229
9546,t9545,n9546,2,0.9580156893819965
9547,t9546,n9547,2,0.515617374771218
9548,t9547,n9548,2,0.24928420085603598
9549,t9548,n9549,2,0.958802033375165
9550,t9549,n9550,3,0.6758367037730942
9551,t9550,n9551,2,0.45456744536833393
9552,t9551,n9552,2,0.9027183015926475
9553,t9552,n9553,2,0.2454480517431673
9554,t9553,n9554,2,0.32524964462585004
9555,t9554,n9555,2,0.6552897264055618
9556,t9555,n9556,2,0.9522433630419518
9557,t9556,n9557,2,0.8139437323863049
9558,t9557,n9558,2,0.7272870197354226
9559,t9558,n9559,2,0.9630000003952947
9560,t9559,n9560,2,0.873328868821387
9561,t9560,n9561,2,0.07751762120364769
9562,t9561,n9562,2,0.038820770830518714
9563,t9562,n9563,2,0.6067826307088034
9564,t9563,n9564,2,0.34323440600388755
9565,t9564,n9565,2,0.14386012407945814
9566,t9565,n9566,2,0.7387018068268502
9567,t9566,n9567,2,0.7360052668066105
9568,t9567,n9568,2,0.031806710376956815
9569,t9568,n9569,2,0.5527962063805563
9570,t9569,n9570,2,0.34151998645682136
9571,t9570,n9571,2,0.7450971301736533
9572,t9571,n9572,2,0.3226693953940183
9573,t9572,n9573,2,0.4372610738774029
9574,t9573,n9574,2,0.8957381853937246
9575,t9574,n9575,2,0.71723181776006
9576,t9575,n9576,3,0.517082108648717
9577,t9576,n9577,2,0.40451357227257323
9578,t9577,n9578,2,0.5683877891754194
9579,t9578,n9579,2,0.616305093578469
9580,t9579,n9580,2,0.31991478971789555
9581,t9580,n9581,2,0.6797641624619271
9582,t9581,n9582,2,0.5069872943722825
9583,t9582,n9583,2,0.5297376761989852
9584,t9583,n9584,2,0.5414667037332752
9585,t9584,n9585,2,0.9285583734719102
9586,t9585,n9586,2,0.5977456210571171
9587,t9586,n9587,2,0.11477345278675954
9588,t9587,n9588,2,0.9138067049426085
9589,t9588,n9589,2,0.8440995497131877
9590,t9589,n9590,2,0.2622253312744134
9591,t9590,n9591,2,0.4665934996586113
9592,t9591,n9592,2,0.40459885539654894
9593,t9592,n9593,2,0.7795542935613087
9594,t9593,n9594,2,0.9661716495876506
9595,t9594,n9595,2,0.7877431437116159
9596,t9595,n9596,2,0.6957732026344183
9597,t9596,n9597,2,0.31175305729801617
9598,t9597,n9598,2,0.9618372947686936
9599,t9598,n9599,2,0.633915978160956
9600,t9599,n9600,2,0.003245284873997112
9601,t9600,n9601,2,0.13374189963146066
9602,t9601,n9602,2,0.8331653497531913
9603,t9602,n9603,2,0.5457048584535942
9604,t9603,n9604,2,0.9648993995960677
9605,t9604,n9605,2,0.24304717023008182
9606,t9605,n9606,2,0.39016788640433964
9607,t9606,n9607,2,0.14500774602813504
9608,t9607,n9608,2,0.07685359298000027
9609,t9608,n9609,2,0.2077321704370232
9610,t9609,n9610,2,0.8364562637880439
9611,t9610,n9611,2,0.13878457565874402
9612,t9611,n9612,2,0.22762814436781975
9613,t9612,n9613,2,0.6373698756189646
9614,t9613,n9614,2,0.820514886285552
9615,t9614,n9615,2,0.742671049745996
9616,t9615,n9616,2,0.06280087003820178
9617,t9616,n9617,2,0.9160184881004313
9618,t9617,n9618,2,0.39750532450586085
9619,t9618,n9619,2,0.36947388712795826
9620,t9619,n9620,2,0.45386985190113915
9621,t9620,n9621,2,0.29678681813586794
9622,t9621,n9622,2,0.5031654433235031
9623,t9622,n9623,2,0.6613932528016147
9624,t9623,n9624,2,0.43335550309759086
9625,t9624,n9625,2,0.7057227214977843
9626,t9625,n9626,2,0.09367647040854488
9627,t9626,n9627,2,0.06664091784463722
9628,t9627,n9628,2,0.7074196552175251
9629,t9628,n9629,2,0.6575848759521594
9630,t9629,n9630,2,0.5220825732484801
9631,t9630,n9631,2,0.8336889080103035
9632,t9631,n9632,2,0.031690555131137055
9633,t9632,n9633,2,0.6849401289683563
9634,t9633,n9634,2,0.17465829719391213
9635,t9634,n9635,2,0.4947278889458725
9636,t9635,n9636,2,0.94442126458289
9637,t9636,n9637,2,0.926219733185522
9638,t9637,n9638,2,0.3839617236309012
9639,t9638,n9639,2,0.4819834229713881
9640,t9639,n9640,2,0.8000396343181541
9641,t9640,n9641,2,0.9760950856014593
9642,t9641,n9642,2,0.4240669117182715
9643,t9642,n9643,2,0.3261674865143066
9644,t9643,n9644,2,0.4346609148719942
9645,t9644,n9645,2,0.9153937863125516
9646,t9645,n9646,2,0.9114354144757801
9647,t9646,n9647,2,0.06499151228346256
9648,t9647,n9648,2,0.8986771619079449
9649,t9648,n9649,2,0.972543490855549
9650,t9649,n9650,2,0.5082507885455257
9651,t9650,n9651,2,0.8562049942901676
9652,t9651,n9652,2,0.8884380070218721
9653,t9652,n9653,2,0.014995925937046128
9654,t9653,n9654,3,0.7535049254220306
9655,t9654,n9655,2,0.24348754360691838
9656,t9655,n9656,2,0.3351324480506266
9657,t9656,n9657,2,0.10746182999263298
9658,t9657,n9658,2,0.9731659818006948
9659,t9658,n9659,2,0.2026627028158725
9660,t9659,n9660,2,0.648013237540129
9661,t9660,n9661,2,0.9015557031421468
9662,t9661,n9662,2,0.1318696719164537
9663,t9662,n9663,2,0.8787893911876585
9664,t9663,n9664,2,0.38092055455017815
9665,t9664,n9665,2,0.3377617976005256
9666,t9665,n9666,2,0.4072073325641
9667,t9666,n9667,2,0.9313797132456979
9668,t9667,n9668,2,0.31505414908667784
9669,t9668,n9669,2,0.4228322061183821
9670,t9669,n9670,2,0.7196609006442855
9671,t9670,n9671,3,0.8890261208986332
9672,t9671,n9672,2,0.7361811092608121
9673,t9672,n9673,2,0.10473890356851367
9674,t9673,n9674,2,0.39444985520117404
9675,t9674,n9675,2,0.48847918544568625
9676,t9675,n9676,2,0.74096498542168
9677,t9676,n9677,2,0.6586812821818456
9678,t9677,n9678,2,0.24491408759854127
9679,t9678,n9679,2,0.9328315001128819
9680,t9679,n9680,2,0.6637151560222286
9681,t9680,n9681,2,0.920682512706725
9682,t9681,n9682,2,0.16391134117460837
9683,t9682,n9683,2,0.9767166892496434
9684,t9683,n9684,2,0.8928545796275914
9685,t9684,n9685,2,0.6915051055302041
9686,t9685,n9686,2,0.9243683345595392
9687,t9686,n9687,2,0.2654138897029954
9688,t9687,n9688,2,0.7038587168478926
9689,t9688,n9689,2,0.18384890065320048
9690,t9689,n9690,2,0.915767612702592
9691,t9690,n9691,2,0.8082716281527738
9692,t9691,n9692,2,0.032450138301290066
9693,t9692,n9693,2,0.3828984859992185
9694,t9693,n9694,2,0.9313785880742469
9695,t9694,n9695,2,0.923138721196421
9696,t9695,n9696,2,0.3717599935476773
9697,t9696,n9697,2,0.8908494083220239
9698,t9697,n9698,2,0.5038324917756546
9699,t9698,n9699,2,0.7998625826121798
9700,t9699,n9700,2,0.9792659299413456
9701,t9700,n9701,2,0.23175603992362837
9702,t9701,n9702,2,0.0449712736369805
9703,t9702,n9703,2,0.2790016649684126
9704,t9703,n9704,2,0.7628468281641281
9705,t9704,n9705,2,0.1360286407149306
9706,t9705,n9706,2,0.278135130356574
9707,t9706,n9707,2,0.8917244731190859
9708,t9707,n9708,2,0.6422366853288267
9709,t9708,n9709,2,0.8884641706425372
9710,t9709,n9710,2,0.9243801457315841
9711,t9710,n9711,2,0.04944782872196174
9712,t9711,n9712,2,0.7492213086087802
9713,t9712,n9713,2,0.3037330688883717
9714,t9713,n9714,2,0.32599742894811445
9715,t9714,n9715,2,0.16182409849725543
9716,t9715,n9716,2,0.8794854202785214
9717,t9716,n9717,2,0.7154462839875744
9718,t9717,n9718,2,0.9609015653018592
9719,t9718,n9719,2,0.6589116737664938
9720,t9719,n9720,2,0.41759293994734625
9721,t9720,n9721,2,0.3608026908596971
9722,t9721,n9722,2,0.2658257741052271
9723,t9722,n9723,2,0.5161262152023907
9724,t9723,n9724,2,0.3541569386278022
9725,t9724,n9725,2,0.24625015938442163
9726,t9725,n9726,2,0.9028098474992031
9727,t9726,n9727,2,0.9256624126437011
9728,t9727,n9728,3,0.3553278423834715
9729,t9728,n9729,2,0.5270304132851507
9730,t9729,n9730,2,0.31961526210537794
9731,t9730,n9731,2,0.9797595837274231
9732,t9731,n9732,2,0.3798060357677526
9733,t9732,n9733,2,0.905774569207748
9734,t9733,n9734,2,0.7492718325621214
9735,t9734,n9735,2,0.6834914802200733
9736,t9735,n9736,2,0.9809851580846506
9737,t9736,n9737,2,0.9830932605651642
9738,t9737,n9738,2,0.9655779634035109
9739,t9738,n9739,2,0.358860361581389
9740,t9739,n9740,3,0.39877886697564946
9741,t9740,n9741,2,0.28171838149860895
9742,t9741,n9742,2,0.9404338771009499
9743,t9742,n9743,2,0.6371274882462903
9744,t9743,n9744,2,0.7336875079946117
9745,t9744,n9745,2,0.3259381484188335
9746,t9745,n9746,2,0.2892480645042673
9747,t9746,n9747,2,0.9338897995755068
9748,t9747,n9748,2,0.8262520070287412
9749,t9748,n9749,2,0.8966603858670132
9750,t9749,n9750,2,0.8321422202301256
9751,t9750,n9751,2,0.5679625087827438
9752,t9751,n9752,2,0.3754002766350918
9753,t9752,n9753,2,0.17067489212880538
9754,t9753,n9754,2,0.056380914027488904
9755,t9754,n9755,2,0.22920774311572856
9756,t9755,n9756,2,0.7808940117201006
9757,t9756,n9757,2,0.04423778140298751
9758,t9757,n9758,2,0.08155014062384347
9759,t9758,n9759,2,0.8729019881718804
9760,t9759,n9760,2,0.022567875186136566
9761,t9760,n9761,2,0.10066030283207972
9762,t9761,n9762,2,0.05651970486897806
9763,t9762,n9763,2,0.28665075550777697
9764,t9763,n9764,2,0.28284252931786713
9765,t9764,n9765,2,0.760775397301083
9766,t9765,n9766,2,0.15211138413290926
9767,t9766,n9767,2,0.7811849539225326
9768,t9767,n9768,2,0.4094648882835946
9769,t9768,n9769,2,0.00012171286151407834
9770,t9769,n9770,2,0.17216118120492874
9771,t9770,n9771,2,0.7511225433386689
9772,t9771,n9772,2,0.69013202305586
9773,t9772,n9773,3,0.5513634939735854
9774,t9773,n9774,2,0.9970740754568972
9775,t9774,n9775,2,0.1802289471274663
9776,t9775,n9776,2,0.9322140380448203
9777,t9776,n9777,2,0.7927685367585346
9778,t9777,n9778,2,0.14888614849643833
9779,t9778,n9779,2,0.5090913774125977
9780,t9779,n9780,2,0.18762176963747268
9781,t9780,n9781,2,0.8901545580692116
9782,t9781,n9782,2,0.6020647998209396
9783,t9782,n9783,2,0.354097614766376
9784,t9783,n9784,2,0.5504239239646884
9785,t9784,n9785,2,0.1833824439186177
9786,t9785,n9786,2,0.8791770891474132
9787,t9786,n9787,2,0.24073141231428863
9788,t9787,n9788,2,0.3837625232208155
9789,t9788,n9789,2,0.5431458892241179
9790,t9789,n9790,2,0.5876012976170607
9791,t9790,n9791,2,0.7461380730603026
9792,t9791,n9792,2,0.6382362787314235
9793,t9792,n9793,2,0.5407096207663504
9794,t9793,n9794,2,0.5233297203454306
9795,t9794,n9795,2,0.8232602608426942
9796,t9795,n9796,2,0.015197530806845383
9797,t9796,n9797,2,0.07652518703983979
9798,t9797,n9798,2,0.5253124292617787
9799,t9798,n9799,2,0.6225477994257093
9800,t9799,n9800,2,0.6855435518517272
9801,t9800,n9801,3,0.9953528284735241
9802,t9801,n9802,2,0.7994486729811224
9803,t9802,n9803,2,0.23008413305438435
9804,t9803,n9804,2,0.5737787850715265
9805,t9804,n9805,2,0.9350750384147154
9806,t9805,n9806,2,0.14737321475726672
9807,t9806,n9807,2,0.341908390807924
9808,t9807,n9808,2,0.08125155114274019
9809,t9808,n9809,2,0.11970049817066941
9810,t9809,n9810,2,0.35831133826304407
9811,t9810,n9811,2,0.3399826192150084
9812,t9811,n9812,2,0.355665132900283
9813,t9812,n9813,2,0.8471411287650108
9814,t9813,n9814,2,0.5085667862014357
9815,t9814,n9815,2,0.33018639916650416
9816,t9815,n9816,2,0.10754430101319479
9817,t9816,n9817,2,0.5072981502524948
9818,t9817,n9818,2,0.5326803478973307
9819,t9818,n9819,2,0.41803699520428717
9820,t9819,n9820,2,0.3143135404879841
9821,t9820,n9821,2,0.9413844064068563
9822,t9821,n9822,2,0.9394295389502653
9823,t9822,n9823,2,0.14754181409487632
9824,t9823,n9824,2,0.7820407986273276
9825,t9824,n9825,2,0.04605825017788656
9826,t9825,n9826,2,0.926602777870982
9827,t9826,n9827,2,0.8810022345162505
9828,t9827,n9828,2,0.7218895383187816
9829,t9828,n9829,2,0.22271666230574305
9830,t9829,n9830,2,0.6420398064339276
9831,t9830,n9831,2,0.19922109368117646
9832,t9831,n9832,2,0.6225411312031622
9833,t9832,n9833,2,0.048508290674314614
9834,t9833,n9834,2,0.24066764501824023
9835,t9834,n9835,2,0.40546476040574186
9836,t9835,n9836,2,0.2981227271886797
9837,t9836,n9837,2,0.31677403556249717
9838,t9837,n9838,2,0.6976028791122366
9839,t9838,n9839,2,0.31376583218216714
9840,t9839,n9840,2,0.0541623273996964
9841,t9840,n9841,2,0.6346299548825273
9842,t9841,n9842,2,0.14747586575002825
9843,t9842,n9843,2,0.863769580357738
9844,t9843,n9844,2,0.3560099533097204
9845,t9844,n9845,2,0.0007133535654515466
9846,t9845,n9846,2,0.3778439565688414
9847,t9846,n9847,2,0.07156402691815256
9848,t9847,n9848,2,0.17560634315199064
9849,t9848,n9849,2,0.890854836433113
9850,t9849,n9850,2,0.4871218605561367
9851,t9850,n9851,2,0.33126828044770396
9852,t9851,n9852,2,0.5113793312103482
9853,t9852,n9853,2,0.9479662093220734
9854,t9853,n9854,2,0.5681459207080787
9855,t9854,n9855,2,0.6953059914334185
9856,t9855,n9856,2,0.2267819360801342
9857,t9856,n9857,2,0.7473954573313019
9858,t9857,n9858,2,0.3949187460337269
9859,t9858,n9859,2,0.07545083865807034
9860,t9859,n9860,2,0.8971454316087989
9861,t9860,n9861,2,0.6727098461400219
9862,t9861,n9862,2,0.3292549536743469
9863,t9862,n9863,2,0.03643337314599149
9864,t9863,n9864,2,0.2080122122125292
9865,t9864,n9865,2,0.36551808422819754
9866,t9865,n9866,2,0.06023894101793037
9867,t9866,n9867,2,0.14786467824442262
9868,t9867,n9868,2,0.25978393824384616
9869,t9868,n9869,3,0.9723178506756858
9870,t9869,n9870,2,0.08897100313158413
9871,t9870,n9871,2,0.5706760085959679
9872,t9871,n9872,2,0.541176909043748
9873,t9872,n9873,2,0.5493176532105513
9874,t9873,n9874,2,0.8854646402688275
9875,t9874,n9875,2,0.08702944049729322
9876,t9875,n9876,2,0.477194729043542
9877,t9876,n9877,2,0.03411500747116236
9878,t9877,n9878,2,0.13325042735372594
9879,t9878,n9879,2,0.5116406308497011
9880,t9879,n9880,2,0.7226645048036155
9881,t9880,n9881,2,0.17297559097253767
9882,t9881,n9882,2,0.8353992404768956
9883,t9882,n9883,2,0.32889439119392117
9884,t9883,n9884,2,0.4555238103213529
9885,t9884,n9885,2,0.7426013120011957
9886,t9885,n9886,2,0.42517265141844685
9887,t9886,n9887,2,0.9366390753197298
9888,t9887,n9888,3,0.5335605043725903
9889,t9888,n9889,2,0.9865277082687618
9890,t9889,n9890,2,0.8193141255237809
9891,t9890,n9891,2,0.10586439991922936
9892,t9891,n9892,2,0.3335226482209913
9893,t9892,n9893,2,0.9274829844469633
9894,t9893,n9894,2,0.542700561482157
9895,t9894,n9895,2,0.5811083559783027
9896,t9895,n9896,2,0.20801126191890051
9897,t9896,n9897,2,0.2461915164095808
9898,t9897,n9898,2,0.8416282900562781
9899,t9898,n9899,2,0.26015327144604516
9900,t9899,n9900,2,0.9693559480008401
9901,t9900,n9901,2,0.46454723781839047
9902,t9901,n9902,3,0.7653189139892967
9903,t9902,n9903,2,0.5664483568611373
9904,t9903,n9904,2,0.3167766433447454
9905,t9904,n9905,2,0.7655460223586832
9906,t9905,n9906,2,0.40509133641579476
9907,t9906,n9907,2,0.6634792990670663
9908,t9907,n9908,2,0.15321784887941514
9909,t9908,n9909,2,0.28322189786331675
9910,t9909,n9910,2,0.6813241407444661
9911,t9910,n9911,2,0.47640872554180913
9912,t9911,n9912,2,0.9610730842828321
9913,t9912,n9913,2,0.034665253197403434
9914,t9913,n9914,2,0.48707049005681236
9915,t9914,n9915,2,0.04747849901793122
9916,t9915,n9916,2,0.518292275227933
9917,t9916,n9917,2,0.17377204306158944
9918,t9917,n9918,2,0.5825562806835596
9919,t9918,n9919,2,0.6676495825003529
9920,t9919,n9920,2,0.9233295234849459
9921,t9920,n9921,2,0.24958816202908884
9922,t9921,n9922,2,0.14760899477265355
9923,t9922,n9923,2,0.13010050929489203
9924,t9923,n9924,2,0.0527102269573535
9925,t9924,n9925,2,0.9031354238088554
9926,t9925,n9926,2,0.8843970160928255
9927,t9926,n9927,2,0.03334637151974518
9928,t9927,n9928,2,0.7623955435989328
9929,t9928,n9929,2,0.8139110628439793
9930,t9929,n9930,2,0.48102167745101154
9931,t9930,n9931,2,0.4449215824647951
9932,t9931,n9932,2,0.4331134137827902
9933,t9932,n9933,2,0.8725615088864054
9934,t9933,n9934,2,0.694306322390674
9935,t9934,n9935,2,0.29370638280945804
9936,t9935,n9936,2,0.35762899700010975
9937,t9936,n9937,2,0.7663367031033482
9938,t9937,n9938,2,0.25817780160475934
9939,t9938,n9939,2,0.4428741132053562
9940,t9939,n9940,2,0.9373865519963517
9941,t9940,n9941,2,0.4340792423264349
9942,t9941,n9942,2,0.8159457964322746
9943,t9942,n9943,2,0.9395286955322333
9944,t9943,n9944,2,0.9465768002511854
9945,t9944,n9945,2,0.9964356649046509
9946,t9945,n9946,2,0.3785626623264947
9947,t9946,n9947,2,0.048403925109497314
9948,t9947,n9948,2,0.6708084686688764
9949,t9948,n9949,2,0.8721179959801895
9950,t9949,n9950,2,0.5740817602622648
9951,t9950,n9951,2,0.36841354362895695
9952,t9951,n9952,2,0.7677217716599603
9953,t9952,n9953,2,0.39854872737895974
9954,t9953,n9954,2,0.17389282760487235
9955,t9954,n9955,2,0.7610568191868614
9956,t9955,n9956,2,0.4958969204294652
