,t,label,d,f
4892,t4891,n4892,2,0.29729095882760004
4893,t4892,n4893,3,0.7313824887429718
4894,t4893,n4894,2,0.3435968661462172
4895,t4894,n4895,2,0.508180149540244
4896,t4895,n4896,2,0.6192044735828175
4897,t4896,n4897,3,0.47034456219327314
4898,t4897,n4898,2,0.30924771871431134
4899,t4898,n4899,4,0.8828893264375798
4900,t4899,n4900,2,0.5108233323801327
4901,t4900,n4901,3,0.5483995739624998
4902,t4901,n4902,2,0.39417705700083805
4903,t4902,n4903,2,0.36690311124591035
4904,t4903,n4904,3,0.659549311802642
4905,t4904,n4905,3,0.8190205697877915
4906,t4905,n4906,2,0.10132696718861267
4907,t4906,n4907,2,0.9725885155952655
4908,t4907,n4908,4,0.14035809719011105
4909,t4908,n4909,2,0.16536209383938605
4910,t4909,n4910,2,0.10263849537013936
4911,t4910,n4911,2,0.388104488424066
4912,t4911,n4912,2,0.23012440741566254
4913,t4912,n4913,3,0.6896891372802411
4914,t4913,n4914,2,0.30035642430799225
4915,t4914,n4915,4,0.8309833913067866
4916,t4915,n4916,4,0.5783020320466958
4917,t4916,n4917,2,0.35789563883810016
4918,t4917,n4918,3,0.22161259653233623
4919,t4918,n4919,3,0.7946945958212512
4920,t4919,n4920,2,0.0034870994945911393
4921,t4920,n4921,2,0.10911226263067553
4922,t4921,n4922,2,0.5253033558087843
4923,t4922,n4923,2,0.5395897915333038
4924,t4923,n4924,2,0.3100844697840156
4925,t4924,n4925,4,0.8528160630344087
4926,t4925,n4926,3,0.8602293530133852
4927,t4926,n4927,2,0.16729370365262564
4928,t4927,n4928,2,0.3097196762049661
4929,t4928,n4929,2,0.5038787289572674
4930,t4929,n4930,4,0.6497904856320217
4931,t4930,n4931,2,0.9833874864504749
4932,t4931,n4932,2,0.5787456626047583
4933,t4932,n4933,3,0.9466927630440415
4934,t4933,n4934,2,0.9110749509904766
4935,t4934,n4935,2,0.13574034327251638
4936,t4935,n4936,2,0.2018417914031665
4937,t4936,n4937,2,0.6379710407356974
4938,t4937,n4938,3,0.8030685057783714
4939,t4938,n4939,3,0.2397503237352051
4940,t4939,n4940,2,0.5229776325934621
4941,t4940,n4941,2,0.02972368851791307
4942,t4941,n4942,3,0.6444000961402301
4943,t4942,n4943,5,0.822803893579989
4944,t4943,n4944,2,0.8042953599826094
4945,t4944,n4945,2,0.694237893819477
4946,t4945,n4946,4,0.9108566826755135
4947,t4946,n4947,2,0.3218226330937588
4948,t4947,n4948,3,0.4425825654933454
4949,t4948,n4949,2,0.10222828604736167
4950,t4949,n4950,2,0.37680229296168866
4951,t4950,n4951,2,0.4417928304423874
4952,t4951,n4952,2,0.12033302050181427
4953,t4952,n4953,3,0.2544562911761715
4954,t4953,n4954,2,0.6359169626725959
4955,t4954,n4955,3,0.8907124809017114
4956,t4955,n4956,2,0.4851564775358017
4957,t4956,n4957,2,0.38490202276394336
4958,t4957,n4958,2,0.8799308464537192
4959,t4958,n4959,2,0.16040401977384455
4960,t4959,n4960,3,0.4868580241627678
4961,t4960,n4961,3,0.31351935352463633
4962,t4961,n4962,3,0.9898316203096483
4963,t4962,n4963,3,0.41752861692219034
4964,t4963,n4964,3,0.8003304829197075
4965,t4964,n4965,3,0.2957141984252587
4966,t4965,n4966,3,0.2936401540608461
4967,t4966,n4967,8,0.8845682705780138
4968,t4967,n4968,2,0.9154457071078951
4969,t4968,n4969,4,0.6663480888084811
4970,t4969,n4970,3,0.9512378595598638
4971,t4970,n4971,4,0.9690678853354032
4972,t4971,n4972,2,0.09026525417878717
4973,t4972,n4973,2,0.37397566714730046
4974,t4973,n4974,2,0.01205028830978716
4975,t4974,n4975,2,0.1246262293337792
4976,t4975,n4976,2,0.30425681293087603
4977,t4976,n4977,2,0.11947558671009562
4978,t4977,n4978,3,0.06811665776747766
4979,t4978,n4979,2,0.5765826608791067
4980,t4979,n4980,2,0.8005207533982693
4981,t4980,n4981,3,0.6626356886571229
4982,t4981,n4982,2,0.31365272600765104
4983,t4982,n4983,2,0.8057398101936426
4984,t4983,n4984,7,0.5432342282323057
4985,t4984,n4985,3,0.7632306070237812
4986,t4985,n4986,2,0.5635787063204376
4987,t4986,n4987,4,0.21078907722708795
4988,t4987,n4988,2,0.47379360868645803
4989,t4988,n4989,5,0.802438280928199
4990,t4989,n4990,2,0.6234867212314479
4991,t4990,n4991,4,0.42860590740033955
4992,t4991,n4992,2,0.3014510590288777
4993,t4992,n4993,2,0.05303186757080314
4994,t4993,n4994,2,0.6230189255885464
4995,t4994,n4995,2,0.7223107007083475
4996,t4995,n4996,2,0.07972416017994866
4997,t4996,n4997,2,0.7051868044231383
4998,t4997,n4998,2,0.12020278492079983
4999,t4998,n4999,3,0.6345061209345019
5000,t4999,n5000,3,0.7594281095873394
5001,t5000,n5001,2,0.004522304440189973
5002,t5001,n5002,2,0.12095685100481302
5003,t5002,n5003,2,0.1827492176872384
5004,t5003,n5004,2,0.3760765441216657
5005,t5004,n5005,3,0.653172084478219
5006,t5005,n5006,3,0.5273670328404204
5007,t5006,n5007,3,0.8842094673705642
5008,t5007,n5008,2,0.2581524192724296
5009,t5008,n5009,4,0.4321182229717182
5010,t5009,n5010,2,0.14475008759078867
5011,t5010,n5011,3,0.8477192073597819
5012,t5011,n5012,3,0.8939560434488512
5013,t5012,n5013,3,0.4755620746421597
5014,t5013,n5014,2,0.01448963157908767
5015,t5014,n5015,3,0.5364061095780699
5016,t5015,n5016,2,0.7802149566120523
5017,t5016,n5017,3,0.5001749241877087
5018,t5017,n5018,3,0.928512596973714
5019,t5018,n5019,4,0.9760752867670577
5020,t5019,n5020,4,0.8661297943770554
5021,t5020,n5021,2,0.622581451229525
5022,t5021,n5022,2,0.8460998052856934
5023,t5022,n5023,2,0.7770724905222078
5024,t5023,n5024,2,0.8855280056765237
5025,t5024,n5025,4,0.5881636285201561
5026,t5025,n5026,2,0.18142441060089065
5027,t5026,n5027,3,0.09827236341357792
5028,t5027,n5028,2,0.5612355243538144
5029,t5028,n5029,2,0.034955378533275905
5030,t5029,n5030,2,0.41391626113811675
5031,t5030,n5031,3,0.6827905188696767
5032,t5031,n5032,2,0.4859816587929596
5033,t5032,n5033,2,0.3048274915654422
5034,t5033,n5034,3,0.8112116913488782
5035,t5034,n5035,2,0.9459015270703685
5036,t5035,n5036,6,0.872143982241234
5037,t5036,n5037,3,0.7314339075222631
5038,t5037,n5038,2,0.3750704227674978
5039,t5038,n5039,2,0.9618512886317329
5040,t5039,n5040,2,0.18545666854631881
5041,t5040,n5041,2,0.32878798429197165
5042,t5041,n5042,2,0.18607080658648456
5043,t5042,n5043,2,0.058846340487091586
5044,t5043,n5044,3,0.4863514430234954
5045,t5044,n5045,3,0.8786762707943916
5046,t5045,n5046,3,0.29526038057922843
5047,t5046,n5047,3,0.38597969026684076
5048,t5047,n5048,2,0.06994043913298409
5049,t5048,n5049,2,0.22967066909555744
5050,t5049,n5050,2,0.00435629818293326
5051,t5050,n5051,2,0.33900617461950955
5052,t5051,n5052,2,0.03902038333611513
5053,t5052,n5053,3,0.6891550207974412
5054,t5053,n5054,2,0.13285078571820141
5055,t5054,n5055,3,0.8627529708648701
5056,t5055,n5056,4,0.750824323673999
5057,t5056,n5057,2,0.4990110106913518
5058,t5057,n5058,3,0.7005017845710325
5059,t5058,n5059,5,0.9209789643858862
5060,t5059,n5060,2,0.7706911245658052
5061,t5060,n5061,5,0.9907625343163766
5062,t5061,n5062,4,0.5677036993702175
5063,t5062,n5063,7,0.9882882149082389
5064,t5063,n5064,2,0.9756060393363205
5065,t5064,n5065,2,0.10302810606472845
5066,t5065,n5066,2,0.4019340393646097
5067,t5066,n5067,2,0.08182383218288192
5068,t5067,n5068,3,0.4402716000543523
5069,t5068,n5069,3,0.923402215106817
5070,t5069,n5070,4,0.6989467410565213
5071,t5070,n5071,2,0.25225731645629457
5072,t5071,n5072,2,0.24469596360345414
5073,t5072,n5073,2,0.25169909771181376
5074,t5073,n5074,2,0.6724554518242707
5075,t5074,n5075,2,0.3333081127788917
5076,t5075,n5076,2,0.5704557328042323
5077,t5076,n5077,3,0.7617434683341007
5078,t5077,n5078,2,0.911374624166461
5079,t5078,n5079,2,0.6032661965745821
5080,t5079,n5080,4,0.9678303327719864
5081,t5080,n5081,3,0.9377379414032901
5082,t5081,n5082,4,0.6801353936947037
5083,t5082,n5083,2,0.11159057278617768
5084,t5083,n5084,3,0.6996927080741415
5085,t5084,n5085,2,0.715887164023269
5086,t5085,n5086,2,0.14895100268638473
5087,t5086,n5087,4,0.7885818598360369
5088,t5087,n5088,2,0.5628338738921288
5089,t5088,n5089,2,0.48444422498240336
5090,t5089,n5090,3,0.5696624649992356
5091,t5090,n5091,4,0.6803226568335498
5092,t5091,n5092,2,0.5482017826435766
5093,t5092,n5093,3,0.600489115821306
5094,t5093,n5094,4,0.35747704837130856
5095,t5094,n5095,3,0.840630079266186
5096,t5095,n5096,2,0.09035811262718096
5097,t5096,n5097,2,0.8242788705698718
5098,t5097,n5098,2,0.8146569624589536
5099,t5098,n5099,3,0.18792314300502166
5100,t5099,n5100,2,0.9836948371784004
5101,t5100,n5101,5,0.7532054821213148
5102,t5101,n5102,2,0.47339342340360524
5103,t5102,n5103,2,0.1559391809077365
5104,t5103,n5104,2,0.3258210451554615
5105,t5104,n5105,2,0.14053469459514945
5106,t5105,n5106,5,0.9570817248680431
5107,t5106,n5107,2,0.17508941896304042
5108,t5107,n5108,5,0.9292133208884702
5109,t5108,n5109,3,0.35730796714149526
5110,t5109,n5110,2,0.5894043440708701
5111,t5110,n5111,5,0.365302385533694
5112,t5111,n5112,3,0.8357183401227829
5113,t5112,n5113,3,0.8040724279934188
5114,t5113,n5114,3,0.881843830302054
5115,t5114,n5115,3,0.46428751700767146
5116,t5115,n5116,4,0.9305338494067771
5117,t5116,n5117,2,0.021825302805920987
5118,t5117,n5118,2,0.7465669787876527
5119,t5118,n5119,2,0.157733087476723
5120,t5119,n5120,3,0.330440370230661
5121,t5120,n5121,4,0.6425020436987
5122,t5121,n5122,2,0.7229901776634828
5123,t5122,n5123,3,0.8265273490334228
5124,t5123,n5124,3,0.7194343101650033
5125,t5124,n5125,3,0.8074317129246786
5126,t5125,n5126,2,0.5589919211887928
5127,t5126,n5127,2,0.681604121362588
5128,t5127,n5128,2,0.7859021000135104
5129,t5128,n5129,3,0.9089421842398946
5130,t5129,n5130,2,0.9228646335989961
5131,t5130,n5131,2,0.7784617246764294
5132,t5131,n5132,2,0.26921389324471
5133,t5132,n5133,2,0.31633124939127344
5134,t5133,n5134,2,0.1827582000275989
5135,t5134,n5135,3,0.9499035976224071
5136,t5135,n5136,4,0.5556930286095064
5137,t5136,n5137,2,0.5068216183951864
5138,t5137,n5138,4,0.7445325321330906
5139,t5138,n5139,2,0.6100043712584985
5140,t5139,n5140,3,0.7386695964708069
5141,t5140,n5141,2,0.9760435744419594
5142,t5141,n5142,2,0.47111196730696014
5143,t5142,n5143,2,0.09679295929741005
5144,t5143,n5144,2,0.48098436904774255
5145,t5144,n5145,2,0.7314445517964302
5146,t5145,n5146,2,0.5129489200645201
5147,t5146,n5147,2,0.9906432344894569
5148,t5147,n5148,2,0.4829442906264355
5149,t5148,n5149,2,0.6756253361479586
5150,t5149,n5150,2,0.9009018404057129
5151,t5150,n5151,8,0.8814490470589996
5152,t5151,n5152,2,0.5212116343767798
5153,t5152,n5153,2,0.40962329164367384
5154,t5153,n5154,2,0.025502205561556357
5155,t5154,n5155,3,0.8015179954255333
5156,t5155,n5156,3,0.7762405358674908
5157,t5156,n5157,2,0.3042852514354899
5158,t5157,n5158,2,0.4832414806199218
5159,t5158,n5159,3,0.5118068360361221
5160,t5159,n5160,3,0.7201320102565709
5161,t5160,n5161,2,0.15076470337320835
5162,t5161,n5162,3,0.6018834141909136
5163,t5162,n5163,2,0.15585296025943962
5164,t5163,n5164,2,0.7116846219055745
5165,t5164,n5165,2,0.6229818538084735
5166,t5165,n5166,3,0.7422675669758119
5167,t5166,n5167,2,0.33639113239123686
5168,t5167,n5168,3,0.8864032115854729
5169,t5168,n5169,2,0.45086742254578105
5170,t5169,n5170,8,0.9302344464628838
5171,t5170,n5171,2,0.36079667477579
5172,t5171,n5172,2,0.6778015243134344
5173,t5172,n5173,2,0.040938010154278226
5174,t5173,n5174,3,0.7813317934407945
5175,t5174,n5175,2,0.3282020897731297
5176,t5175,n5176,3,0.4752462815352444
5177,t5176,n5177,3,0.5166000687765416
5178,t5177,n5178,2,0.5818534096360227
5179,t5178,n5179,3,0.978448129151698
5180,t5179,n5180,3,0.38383930980616976
5181,t5180,n5181,4,0.4815587176916887
5182,t5181,n5182,2,0.028849089726372457
5183,t5182,n5183,2,0.5478600111965587
5184,t5183,n5184,6,0.906865408834963
5185,t5184,n5185,6,0.8319777031952923
5186,t5185,n5186,2,0.9672020136526219
5187,t5186,n5187,2,0.5841675209396919
5188,t5187,n5188,2,0.23564474230969112
5189,t5188,n5189,3,0.11177611029345436
5190,t5189,n5190,4,0.9919940688262562
5191,t5190,n5191,3,0.3008293049904164
5192,t5191,n5192,2,0.7472928174586801
5193,t5192,n5193,2,0.9526164146741348
5194,t5193,n5194,3,0.8332423808963028
5195,t5194,n5195,2,0.011053005145964523
5196,t5195,n5196,2,0.9001287868007763
5197,t5196,n5197,4,0.3123030840575236
5198,t5197,n5198,2,0.0675602151363367
5199,t5198,n5199,2,0.6041931846699004
5200,t5199,n5200,4,0.719174574093432
5201,t5200,n5201,3,0.9162618394953589
5202,t5201,n5202,3,0.9290349152501659
5203,t5202,n5203,2,0.33066156001367475
5204,t5203,n5204,4,0.4848102369031889
5205,t5204,n5205,2,0.09193817684020911
5206,t5205,n5206,2,0.2829592862556829
5207,t5206,n5207,2,0.4431093036979966
5208,t5207,n5208,2,0.1459049064982404
5209,t5208,n5209,2,0.906028610438756
5210,t5209,n5210,2,0.06572951262370796
5211,t5210,n5211,3,0.14161719469181122
5212,t5211,n5212,2,0.28642563570122914
5213,t5212,n5213,2,0.13978971432188236
5214,t5213,n5214,3,0.40691102612222907
5215,t5214,n5215,2,0.6443293219649598
5216,t5215,n5216,2,0.6119379828935984
5217,t5216,n5217,2,0.12457910401058336
5218,t5217,n5218,2,0.9197644549456861
5219,t5218,n5219,2,0.35696002148300277
5220,t5219,n5220,4,0.9138432053633081
5221,t5220,n5221,5,0.7070245456146397
5222,t5221,n5222,2,0.024701923704133155
5223,t5222,n5223,2,0.15819052941714007
5224,t5223,n5224,2,0.911262962221906
5225,t5224,n5225,2,0.814082526481885
5226,t5225,n5226,3,0.628795052869669
5227,t5226,n5227,3,0.49712653471056345
5228,t5227,n5228,4,0.9176319927906631
5229,t5228,n5229,3,0.41994108466422664
5230,t5229,n5230,2,0.8098287580993376
5231,t5230,n5231,2,0.17227374138655338
5232,t5231,n5232,4,0.2688936348415476
5233,t5232,n5233,4,0.6783460427723687
5234,t5233,n5234,2,0.24986262102841617
5235,t5234,n5235,7,0.5641181077870269
5236,t5235,n5236,2,0.09481423289353041
5237,t5236,n5237,2,0.6263401410090974
5238,t5237,n5238,2,0.021214037366326544
5239,t5238,n5239,4,0.6542763332706603
5240,t5239,n5240,2,0.6529562729577508
5241,t5240,n5241,2,0.24616092504637122
5242,t5241,n5242,2,0.4623623743924623
5243,t5242,n5243,3,0.04067799358109192
5244,t5243,n5244,2,0.13933420586506662
5245,t5244,n5245,3,0.921924252940186
5246,t5245,n5246,3,0.8221303293375576
5247,t5246,n5247,2,0.7391835496118286
5248,t5247,n5248,2,0.6362778050332307
5249,t5248,n5249,2,0.3216150465105876
5250,t5249,n5250,2,0.4483278101759782
5251,t5250,n5251,2,0.16464059096178696
5252,t5251,n5252,2,0.08613470262268696
5253,t5252,n5253,2,0.43947760571209593
5254,t5253,n5254,3,0.46494261033834483
5255,t5254,n5255,3,0.07778145079151677
5256,t5255,n5256,2,0.8733253897497796
5257,t5256,n5257,2,0.7396732027370326
5258,t5257,n5258,3,0.9441809452947869
5259,t5258,n5259,2,0.5817578400224588
5260,t5259,n5260,2,0.6197123148379089
5261,t5260,n5261,3,0.6527483298135175
5262,t5261,n5262,2,0.20787526094843578
5263,t5262,n5263,2,0.8044864397520028
5264,t5263,n5264,3,0.5312803998495297
5265,t5264,n5265,3,0.2912577615563442
5266,t5265,n5266,2,0.5362916928382794
5267,t5266,n5267,6,0.8685631475108296
5268,t5267,n5268,2,0.6059226095516183
5269,t5268,n5269,2,0.7668629320528074
5270,t5269,n5270,2,0.06070216938050099
5271,t5270,n5271,3,0.7701088668328158
5272,t5271,n5272,2,0.21525546300792542
5273,t5272,n5273,2,0.4664075946776819
5274,t5273,n5274,2,0.20122965695698924
5275,t5274,n5275,3,0.4746719005747525
5276,t5275,n5276,2,0.9861844320423778
5277,t5276,n5277,2,0.469654442940596
5278,t5277,n5278,2,0.2077354285726314
5279,t5278,n5279,2,0.10765952966592562
5280,t5279,n5280,5,0.5961003989557457
5281,t5280,n5281,2,0.18026819633894953
5282,t5281,n5282,2,0.317304766140727
5283,t5282,n5283,5,0.8194171388782064
5284,t5283,n5284,2,0.22613883437236515
5285,t5284,n5285,2,0.18826388980544373
5286,t5285,n5286,3,0.3898803328291862
5287,t5286,n5287,2,0.18110878602793168
5288,t5287,n5288,3,0.38044040476948127
5289,t5288,n5289,2,0.6125037813883448
5290,t5289,n5290,2,0.12890748128463336
5291,t5290,n5291,2,0.20000017323262242
5292,t5291,n5292,2,0.06601080459081199
5293,t5292,n5293,2,0.1855503687959167
5294,t5293,n5294,2,0.4321823459989337
5295,t5294,n5295,3,0.9298365708004258
5296,t5295,n5296,4,0.4072993363346098
5297,t5296,n5297,2,0.04988418890077917
5298,t5297,n5298,3,0.6637236801965971
5299,t5298,n5299,2,0.667373967136579
5300,t5299,n5300,2,0.6406830824743007
5301,t5300,n5301,2,0.0820867644588017
5302,t5301,n5302,2,0.40164123861575896
5303,t5302,n5303,3,0.5198207598804822
5304,t5303,n5304,2,0.5676400986636311
5305,t5304,n5305,3,0.7603785115747584
5306,t5305,n5306,3,0.841857911713989
5307,t5306,n5307,3,0.9171260024090798
5308,t5307,n5308,2,0.5229041287415005
5309,t5308,n5309,2,0.5011188541259827
5310,t5309,n5310,3,0.6523371807490289
5311,t5310,n5311,2,0.3927954066741901
5312,t5311,n5312,3,0.5484345513416476
5313,t5312,n5313,2,0.22972028181899673
5314,t5313,n5314,4,0.5484811251211988
5315,t5314,n5315,4,0.8495802162144415
5316,t5315,n5316,3,0.8553394580679712
5317,t5316,n5317,2,0.23809225028433334
5318,t5317,n5318,2,0.2930880670027247
5319,t5318,n5319,2,0.7191359646713836
5320,t5319,n5320,2,0.31129735326901775
5321,t5320,n5321,2,0.09667460725438626
5322,t5321,n5322,4,0.9500762167064818
5323,t5322,n5323,2,0.0781316216488891
5324,t5323,n5324,2,0.5062361731664126
5325,t5324,n5325,2,0.44309771882073057
5326,t5325,n5326,2,0.06975462249422948
5327,t5326,n5327,2,0.7777315774984341
5328,t5327,n5328,2,0.5858351727221763
5329,t5328,n5329,2,0.2730493584796293
5330,t5329,n5330,5,0.8382386896907792
5331,t5330,n5331,2,0.37081485627839716
5332,t5331,n5332,2,0.1879064516003892
5333,t5332,n5333,2,0.4355825189287438
5334,t5333,n5334,9,0.9586640702888475
5335,t5334,n5335,6,0.9035192568530714
5336,t5335,n5336,2,0.734326938098148
5337,t5336,n5337,2,0.5780280467458772
5338,t5337,n5338,3,0.6377024864053309
5339,t5338,n5339,3,0.9634220345662743
5340,t5339,n5340,2,0.09595155525283217
5341,t5340,n5341,2,0.22462690836241106
5342,t5341,n5342,2,0.09414207748504055
5343,t5342,n5343,2,0.1333625409506909
5344,t5343,n5344,4,0.7726817140661334
5345,t5344,n5345,2,0.3701942196754612
5346,t5345,n5346,4,0.8772952634680428
5347,t5346,n5347,2,0.7530684593643244
5348,t5347,n5348,2,0.6496165887354577
5349,t5348,n5349,2,0.21779103936981992
5350,t5349,n5350,2,0.10173240591853827
5351,t5350,n5351,2,0.349854712071621
5352,t5351,n5352,2,0.41472272632315954
5353,t5352,n5353,2,0.3039965043678484
5354,t5353,n5354,3,0.41441585311132867
5355,t5354,n5355,3,0.2994532077829497
5356,t5355,n5356,2,0.7530381775896785
5357,t5356,n5357,2,0.8955106415921994
5358,t5357,n5358,2,0.9455743018558176
5359,t5358,n5359,6,0.9071131555407785
5360,t5359,n5360,2,0.10508437534306192
5361,t5360,n5361,2,0.6008664583355862
5362,t5361,n5362,2,0.0682455105412838
5363,t5362,n5363,2,0.09979095274179317
5364,t5363,n5364,2,0.36263109815300043
5365,t5364,n5365,2,0.14949962596044697
5366,t5365,n5366,2,0.08706014718499455
5367,t5366,n5367,4,0.5543201853432628
5368,t5367,n5368,6,0.7758528771140509
5369,t5368,n5369,3,0.3560994978968094
5370,t5369,n5370,3,0.6577189453897907
5371,t5370,n5371,2,0.31301299257904813
5372,t5371,n5372,2,0.723885613744572
5373,t5372,n5373,2,0.46555913951164407
5374,t5373,n5374,2,0.5577065461391423
5375,t5374,n5375,2,0.9560222018057375
5376,t5375,n5376,2,0.6119967409036876
5377,t5376,n5377,2,0.2544960216720502
5378,t5377,n5378,2,0.12389302202581509
5379,t5378,n5379,4,0.8190346579582685
5380,t5379,n5380,2,0.972494209925378
5381,t5380,n5381,2,0.23548941273706736
5382,t5381,n5382,2,0.3579249071470577
5383,t5382,n5383,4,0.4926496867111513
5384,t5383,n5384,2,0.5337257374284856
5385,t5384,n5385,2,0.45751102254319986
5386,t5385,n5386,2,0.6731531142399043
5387,t5386,n5387,2,0.09727020832351552
5388,t5387,n5388,2,0.4494530027222787
5389,t5388,n5389,2,0.20217999682293553
5390,t5389,n5390,2,0.37303866365472704
5391,t5390,n5391,2,0.3881989620708418
5392,t5391,n5392,2,0.287892816110899
5393,t5392,n5393,2,0.5926148290420705
5394,t5393,n5394,2,0.02354081582329537
5395,t5394,n5395,2,0.27350698471761803
5396,t5395,n5396,2,0.24071161250316842
5397,t5396,n5397,4,0.9641429487496955
5398,t5397,n5398,2,0.22120133438094058
5399,t5398,n5399,2,0.2917099898614387
5400,t5399,n5400,3,0.4164620927760657
